date,market,open,close
2026-05-22,Madhur Day,690,459
2026-05-22,Madhur Morning,139,350
2026-05-22,Madhur Night,789,470
2026-05-22,Madhuri,278,579
2026-05-22,Madhuri Night,237,568
2026-05-22,Main Bazar,289,134
2026-05-22,Milan Day,257,138
2026-05-22,Milan Morning,689,225
2026-05-22,Milan Night,668,466
2026-05-22,Mumbai Day,459,126
2026-05-22,Mumbai Night,368,247
2026-05-22,Rajdhani Day,160,390
2026-05-22,Rajdhani Night,289,256
2026-05-22,Sridevi,148,155
2026-05-22,Sridevi Night,157,167
2026-05-22,Supreme Day,780,370
2026-05-22,Supreme Night,388,144
2026-05-22,Tara Mumbai Day,158,334
2026-05-22,Time Bazar,990,150
2026-05-23,Kalyan,678,238
2026-05-23,Kalyan Morning,348,200
2026-05-23,Madhur Day,159,100
2026-05-23,Madhur Morning,480,245
2026-05-23,Madhur Night,356,190
2026-05-23,Madhuri,234,200
2026-05-23,Madhuri Night,380,679
2026-05-23,Milan Day,378,150
2026-05-23,Milan Morning,250,289
2026-05-23,Milan Night,136,149
2026-05-23,Mumbai Day,248,560
2026-05-23,Mumbai Night,880,128
2026-05-23,Rajdhani Day,140,149
2026-05-23,Sridevi,880,239
2026-05-23,Sridevi Night,677,255
2026-05-23,Supreme Day,689,228
2026-05-23,Supreme Night,224,166
2026-05-23,Tara Mumbai Day,678,570
2026-05-23,Time Bazar,557,399
2026-05-24,Kalyan Morning,460,256
2026-05-24,Madhur Day,770,390
2026-05-24,Madhur Morning,378,168
2026-05-24,Madhuri,126,790
2026-05-24,Milan Morning,260,470
2026-05-24,Mumbai Day,336,110
2026-05-24,Mumbai Night,138,119
2026-05-24,Sridevi,890,369
2026-05-24,Sridevi Night,117,144
2026-05-24,Supreme Day,166,256
2026-05-24,Supreme Night,367,457
2026-05-25,Kalyan,557,255
2026-05-25,Kalyan Morning,168,478
2026-05-25,Kalyan Night,890,457
2026-05-25,Madhur Day,390,359
2026-05-25,Madhur Morning,699,350
2026-05-25,Madhur Night,128,266
2026-05-25,Madhuri,470,128
2026-05-25,Madhuri Night,129,399
2026-05-25,Main Bazar,226,147
2026-05-25,Milan Day,679,400
2026-05-25,Milan Morning,347,123
2026-05-25,Milan Night,170,158
2026-05-25,Mumbai Day,127,490
2026-05-25,Mumbai Night,137,270
2026-05-25,Rajdhani Day,178,560
2026-05-25,Rajdhani Night,560,290
2026-05-25,Sridevi,679,449
2026-05-25,Sridevi Night,400,269
2026-05-25,Supreme Day,277,379
2026-05-25,Supreme Night,140,468
2026-05-25,Tara Mumbai Day,127,239
2026-05-25,Time Bazar,390,250
2026-05-26,Kalyan,890,128
2026-05-26,Kalyan Morning,689,378
2026-05-26,Kalyan Night,480,336
2026-05-26,Madhur Day,689,124
2026-05-26,Madhur Morning,248,236
2026-05-26,Madhur Night,234,670
2026-05-26,Madhuri,578,237
2026-05-26,Madhuri Night,188,368
2026-05-26,Main Bazar,400,577
2026-05-26,Milan Day,590,334
2026-05-26,Milan Morning,245,258
2026-05-26,Milan Night,355,459
2026-05-26,Mumbai Day,369,269
2026-05-26,Mumbai Night,360,228
2026-05-26,Rajdhani Day,670,489
2026-05-26,Rajdhani Night,346,133
2026-05-26,Sridevi,567,458
2026-05-26,Sridevi Night,467,238
2026-05-26,Supreme Day,470,457
2026-05-26,Supreme Night,235,678
2026-05-26,Tara Mumbai Day,159,289
2026-05-26,Time Bazar,588,169
2026-05-27,Kalyan,679,290
2026-05-27,Kalyan Morning,167,569
2026-05-27,Kalyan Night,340,235
2026-05-27,Madhur Day,469,168
2026-05-27,Madhur Morning,459,125
2026-05-27,Madhur Night,349,235
2026-05-27,Madhuri,130,299
2026-05-27,Madhuri Night,590,110
2026-05-27,Main Bazar,560,467
2026-05-27,Milan Day,236,179
2026-05-27,Milan Morning,124,248
2026-05-27,Milan Night,450,389
2026-05-27,Mumbai Day,119,550
2026-05-27,Mumbai Night,179,680
2026-05-27,Rajdhani Day,770,170
2026-05-27,Rajdhani Night,890,468
2026-05-27,Sridevi,899,260
2026-05-27,Sridevi Night,450,358
2026-05-27,Supreme Day,570,237
2026-05-27,Supreme Night,790,390
2026-05-27,Tara Mumbai Day,790,158
2026-05-27,Time Bazar,126,289
2026-05-28,Kalyan,124,357
2026-05-28,Kalyan Morning,110,367
2026-05-28,Kalyan Night,369,599
2026-05-28,Madhur Day,223,589
2026-05-28,Madhur Morning,250,990
2026-05-28,Madhur Night,670,459
2026-05-28,Madhuri,127,245
2026-05-28,Madhuri Night,118,478
2026-05-28,Main Bazar,559,490
2026-05-28,Milan Day,240,130
2026-05-28,Milan Morning,138,160
2026-05-28,Milan Night,290,466
2026-05-28,Mumbai Day,240,225
2026-05-28,Mumbai Night,560,367
2026-05-28,Rajdhani Day,590,159
2026-05-28,Rajdhani Night,190,258
2026-05-28,Sridevi,134,456
2026-05-28,Sridevi Night,400,580
2026-05-28,Supreme Day,340,566
2026-05-28,Supreme Night,578,128
2026-05-28,Tara Mumbai Day,345,689
2026-05-28,Time Bazar,480,156
2026-05-29,Kalyan,136,399
2026-05-29,Kalyan Morning,890,125
2026-05-29,Kalyan Night,239,267
2026-05-29,Madhur Day,446,266
2026-05-29,Madhur Morning,570,226
2026-05-29,Madhur Night,110,790
2026-05-29,Madhuri,357,145
2026-05-29,Madhuri Night,248,268
2026-05-29,Main Bazar,378,470
2026-05-29,Milan Day,137,249
2026-05-29,Milan Morning,178,135
2026-05-29,Milan Night,237,258
2026-05-29,Mumbai Day,368,235
2026-05-29,Mumbai Night,458,117
2026-05-29,Rajdhani Day,579,340
2026-05-29,Rajdhani Night,460,556
2026-05-29,Sridevi,367,239
2026-05-29,Sridevi Night,490,348
2026-05-29,Supreme Day,140,144
2026-05-29,Supreme Night,489,268
2026-05-29,Tara Mumbai Day,156,467
2026-05-29,Time Bazar,449,480
2026-05-30,Kalyan,144,780
2026-05-30,Kalyan Morning,229,179
2026-05-30,Madhur Day,500,230
2026-05-30,Madhur Morning,580,140
2026-05-30,Madhur Night,145,679
2026-05-30,Madhuri,490,158
2026-05-30,Madhuri Night,199,278
2026-05-30,Milan Day,188,159
2026-05-30,Milan Morning,570,457
2026-05-30,Milan Night,135,459
2026-05-30,Mumbai Day,229,120
2026-05-30,Mumbai Night,114,180
2026-05-30,Rajdhani Day,499,668
2026-05-30,Sridevi,357,178
2026-05-30,Sridevi Night,290,278
2026-05-30,Supreme Day,180,189
2026-05-30,Supreme Night,350,148
2026-05-30,Tara Mumbai Day,233,458
2026-05-30,Time Bazar,680,567
2026-05-31,Kalyan Morning,569,589
2026-05-31,Madhur Day,388,126
2026-05-31,Madhur Morning,255,179
2026-05-31,Madhuri,148,455
2026-05-31,Milan Morning,599,390
2026-05-31,Mumbai Day,456,690
2026-05-31,Mumbai Night,340,790
2026-05-31,Sridevi,240,280
2026-05-31,Sridevi Night,780,345
2026-05-31,Supreme Day,126,480
2026-05-31,Supreme Night,220,337
2026-06-01,Kalyan,226,156
2026-06-01,Kalyan Morning,379,127
2026-06-01,Kalyan Night,400,119
2026-06-01,Madhur Day,245,788
2026-06-01,Madhur Morning,334,477
2026-06-01,Madhur Night,150,368
2026-06-01,Madhuri,790,248
2026-06-01,Madhuri Night,126,146
2026-06-01,Main Bazar,380,557
2026-06-01,Milan Day,499,235
2026-06-01,Milan Morning,347,235
2026-06-01,Milan Night,336,358
2026-06-01,Mumbai Day,457,589
2026-06-01,Mumbai Night,356,255
2026-06-01,Rajdhani Day,259,270
2026-06-01,Rajdhani Night,440,135
2026-06-01,Sridevi,124,288
2026-06-01,Sridevi Night,128,490
2026-06-01,Supreme Day,118,455
2026-06-01,Supreme Night,247,279
2026-06-01,Tara Mumbai Day,136,400
2026-06-01,Time Bazar,190,244
2026-06-02,Kalyan,599,189
2026-06-02,Kalyan Morning,450,590
2026-06-02,Kalyan Night,570,178
2026-06-02,Madhur Day,456,447
2026-06-02,Madhur Morning,137,357
2026-06-02,Madhur Night,160,770
2026-06-02,Madhuri,490,246
2026-06-02,Madhuri Night,259,390
2026-06-02,Main Bazar,190,290
2026-06-02,Milan Day,160,130
2026-06-02,Milan Morning,368,568
2026-06-02,Milan Night,367,280
2026-06-02,Mumbai Day,267,248
2026-06-02,Mumbai Night,500,157
2026-06-02,Rajdhani Day,236,280
2026-06-02,Rajdhani Night,990,127
2026-06-02,Sridevi,179,136
2026-06-02,Sridevi Night,245,237
2026-06-02,Supreme Day,880,889
2026-06-02,Supreme Night,267,145
2026-06-02,Tara Mumbai Day,145,380
2026-06-02,Time Bazar,179,459
2026-06-03,Kalyan,139,380
2026-06-03,Kalyan Morning,240,578
2026-06-03,Kalyan Night,250,459
2026-06-03,Madhur Day,227,112
2026-06-03,Madhur Morning,600,445
2026-06-03,Madhur Night,480,890
2026-06-03,Madhuri,157,579
2026-06-03,Madhuri Night,788,227
2026-06-03,Main Bazar,245,228
2026-06-03,Milan Day,346,450
2026-06-03,Milan Morning,458,349
2026-06-03,Milan Night,467,257
2026-06-03,Mumbai Day,459,489
2026-06-03,Mumbai Night,490,240
2026-06-03,Rajdhani Day,155,178
2026-06-03,Rajdhani Night,260,570
2026-06-03,Sridevi,369,660
2026-06-03,Sridevi Night,148,345
2026-06-03,Supreme Day,459,357
2026-06-03,Supreme Night,336,249
2026-06-03,Tara Mumbai Day,358,457
2026-06-03,Time Bazar,566,179
2026-06-04,Kalyan,800,247
2026-06-04,Kalyan Morning,390,260
2026-06-04,Kalyan Night,133,679
2026-06-04,Madhur Day,113,235
2026-06-04,Madhur Morning,138,137
2026-06-04,Madhur Night,136,477
2026-06-04,Madhuri,469,360
2026-06-04,Madhuri Night,240,580
2026-06-04,Main Bazar,778,124
2026-06-04,Milan Day,440,148
2026-06-04,Milan Morning,236,138
2026-06-04,Milan Night,580,245
2026-06-04,Mumbai Day,149,347
2026-06-04,Mumbai Night,159,477
2026-06-04,Rajdhani Day,230,470
2026-06-04,Rajdhani Night,128,290
2026-06-04,Sridevi,244,135
2026-06-04,Sridevi Night,379,460
2026-06-04,Supreme Day,678,245
2026-06-04,Supreme Night,568,470
2026-06-04,Tara Mumbai Day,789,226
2026-06-04,Time Bazar,180,579
2026-06-05,Kalyan,459,479
2026-06-05,Kalyan Morning,156,147
2026-06-05,Kalyan Night,150,578
2026-06-05,Madhur Day,145,668
2026-06-05,Madhur Morning,678,467
2026-06-05,Madhur Night,268,160
2026-06-05,Madhuri,289,599
2026-06-05,Madhuri Night,178,680
2026-06-05,Main Bazar,267,579
2026-06-05,Milan Day,477,123
2026-06-05,Milan Morning,150,569
2026-06-05,Milan Night,330,158
2026-06-05,Mumbai Day,678,126
2026-06-05,Mumbai Night,344,229
2026-06-05,Rajdhani Day,599,167
2026-06-05,Rajdhani Night,590,134
2026-06-05,Sridevi,788,660
2026-06-05,Sridevi Night,168,570
2026-06-05,Supreme Day,580,248
2026-06-05,Supreme Night,266,377
2026-06-05,Tara Mumbai Day,669,250
2026-06-05,Time Bazar,490,248
2026-06-06,Kalyan,456,280
2026-06-06,Kalyan Morning,467,344
2026-06-06,Madhur Day,445,257
2026-06-06,Madhur Morning,890,245
2026-06-06,Madhur Night,370,379
2026-06-06,Madhuri,189,155
2026-06-06,Madhuri Night,189,122
2026-06-06,Milan Day,778,180
2026-06-06,Milan Morning,570,267
2026-06-06,Milan Night,450,120
2026-06-06,Mumbai Day,500,350
2026-06-06,Mumbai Night,579,689
2026-06-06,Rajdhani Day,369,778
2026-06-06,Sridevi,667,558
2026-06-06,Sridevi Night,568,235
2026-06-06,Supreme Day,246,568
2026-06-06,Supreme Night,115,149
2026-06-06,Tara Mumbai Day,890,467
2026-06-06,Time Bazar,270,120
2026-06-07,Kalyan Morning,579,679
2026-06-07,Madhur Day,170,356
2026-06-07,Madhur Morning,159,770
2026-06-07,Madhuri,137,239
2026-06-07,Milan Morning,490,127
2026-06-07,Mumbai Day,458,145
2026-06-07,Mumbai Night,278,112
2026-06-07,Sridevi,236,450
2026-06-07,Sridevi Night,457,369
2026-06-07,Supreme Day,467,278
2026-06-07,Supreme Night,335,370
2026-06-08,Kalyan,450,679
2026-06-08,Kalyan Morning,120,467
2026-06-08,Kalyan Night,250,155
2026-06-08,Madhur Day,150,146
2026-06-08,Madhur Morning,266,336
2026-06-08,Madhur Night,133,159
2026-06-08,Madhuri,177,244
2026-06-08,Madhuri Night,348,147
2026-06-08,Main Bazar,130,670
2026-06-08,Milan Day,168,167
2026-06-08,Milan Morning,158,579
2026-06-08,Milan Night,245,570
2026-06-08,Mumbai Day,238,569
2026-06-08,Mumbai Night,690,118
2026-06-08,Rajdhani Day,580,169
2026-06-08,Rajdhani Night,456,123
2026-06-08,Sridevi,499,230
2026-06-08,Sridevi Night,234,780
2026-06-08,Supreme Day,599,460
2026-06-08,Supreme Night,667,137
2026-06-08,Tara Mumbai Day,569,558
2026-06-08,Time Bazar,238,689
2026-06-09,Kalyan,240,390
2026-06-09,Kalyan Morning,567,137
2026-06-09,Kalyan Night,170,335
2026-06-09,Madhur Day,690,234
2026-06-09,Madhur Morning,244,579
2026-06-09,Madhur Night,250,156
2026-06-09,Madhuri,357,126
2026-06-09,Madhuri Night,668,368
2026-06-09,Main Bazar,588,459
2026-06-09,Milan Day,267,779
2026-06-09,Milan Morning,900,689
2026-06-09,Milan Night,359,269
2026-06-09,Mumbai Day,146,234
2026-06-09,Mumbai Night,379,235
2026-06-09,Rajdhani Day,467,460
2026-06-09,Rajdhani Night,556,188
2026-06-09,Sridevi,266,569
2026-06-09,Sridevi Night,126,299
2026-06-09,Supreme Day,577,669
2026-06-09,Supreme Night,114,269
2026-06-09,Tara Mumbai Day,168,567
2026-06-09,Time Bazar,250,446
2026-06-10,Kalyan,225,456
2026-06-10,Kalyan Morning,457,679
2026-06-10,Kalyan Night,157,470
2026-06-10,Madhur Day,258,257
2026-06-10,Madhur Morning,780,257
2026-06-10,Madhur Night,788,289
2026-06-10,Madhuri,257,367
2026-06-10,Madhuri Night,490,477
2026-06-10,Main Bazar,277,480
2026-06-10,Milan Day,458,779
2026-06-10,Milan Morning,248,699
2026-06-10,Milan Night,368,566
2026-06-10,Mumbai Day,147,140
2026-06-10,Mumbai Night,788,139
2026-06-10,Rajdhani Day,224,330
2026-06-10,Rajdhani Night,458,466
2026-06-10,Sridevi,688,117
2026-06-10,Sridevi Night,158,257
2026-06-10,Supreme Day,240,258
2026-06-10,Supreme Night,389,170
2026-06-10,Tara Mumbai Day,236,299
2026-06-10,Time Bazar,336,300
2026-06-11,Kalyan,788,677
2026-06-11,Kalyan Morning,367,357
2026-06-11,Kalyan Night,233,590
2026-06-11,Madhur Day,778,239
2026-06-11,Madhur Morning,157,178
2026-06-11,Madhur Night,139,279
2026-06-11,Madhuri,249,689
2026-06-11,Madhuri Night,158,570
2026-06-11,Main Bazar,680,166
2026-06-11,Milan Day,458,490
2026-06-11,Milan Morning,256,569
2026-06-11,Milan Night,134,455
2026-06-11,Mumbai Day,150,120
2026-06-11,Mumbai Night,900,170
2026-06-11,Rajdhani Day,125,146
2026-06-11,Rajdhani Night,240,379
2026-06-11,Sridevi,260,236
2026-06-11,Sridevi Night,260,789
2026-06-11,Supreme Day,690,347
2026-06-11,Supreme Night,190,459
2026-06-11,Tara Mumbai Day,370,369
2026-06-11,Time Bazar,135,170
2026-06-12,Kalyan,250,468
2026-06-12,Kalyan Morning,459,490
2026-06-12,Kalyan Night,390,350
2026-06-12,Madhur Day,134,690
2026-06-12,Madhur Morning,599,130
2026-06-12,Madhur Night,478,370
2026-06-12,Madhuri,589,679
2026-06-12,Madhuri Night,479,168
2026-06-12,Main Bazar,133,459
2026-06-12,Milan Day,360,678
2026-06-12,Milan Morning,679,336
2026-06-12,Milan Night,368,680
2026-06-12,Mumbai Day,550,379
2026-06-12,Mumbai Night,267,456
2026-06-12,Rajdhani Day,100,120
2026-06-12,Rajdhani Night,689,139
2026-06-12,Sridevi,158,159
2026-06-12,Sridevi Night,580,458
2026-06-12,Supreme Day,239,780
2026-06-12,Supreme Night,340,690
2026-06-12,Tara Mumbai Day,259,799
2026-06-12,Time Bazar,240,226
2026-06-13,Kalyan,579,449
2026-06-13,Kalyan Morning,120,389
2026-06-13,Madhur Day,338,128
2026-06-13,Madhur Morning,790,180
2026-06-13,Madhur Night,599,200
2026-06-13,Madhuri,146,360
2026-06-13,Madhuri Night,789,590
2026-06-13,Milan Day,140,112
2026-06-13,Milan Morning,499,348
2026-06-13,Milan Night,240,169
2026-06-13,Mumbai Day,245,346
2026-06-13,Mumbai Night,117,378
2026-06-13,Rajdhani Day,290,113
2026-06-13,Sridevi,249,167
2026-06-13,Sridevi Night,266,128
2026-06-13,Supreme Day,119,140
2026-06-13,Supreme Night,789,237
2026-06-13,Tara Mumbai Day,258,227
2026-06-13,Time Bazar,180,456
2026-06-14,Kalyan Morning,457,258
2026-06-14,Madhur Day,135,567
2026-06-14,Madhur Morning,380,236
2026-06-14,Madhuri,256,234
2026-06-14,Milan Morning,468,458
2026-06-14,Mumbai Day,199,157
2026-06-14,Mumbai Night,459,150
2026-06-14,Sridevi,239,679
2026-06-14,Sridevi Night,135,127
2026-06-14,Supreme Day,139,247
2026-06-14,Supreme Night,234,180
2026-06-15,Kalyan,159,280
2026-06-15,Kalyan Morning,138,135
2026-06-15,Kalyan Night,589,169
2026-06-15,Madhur Day,560,138
2026-06-15,Madhur Morning,179,259
2026-06-15,Madhur Night,189,270
2026-06-15,Madhuri,357,127
2026-06-15,Madhuri Night,356,290
2026-06-15,Main Bazar,146,245
2026-06-15,Milan Day,567,227
2026-06-15,Milan Morning,157,580
2026-06-15,Milan Night,480,578
2026-06-15,Mumbai Day,679,489
2026-06-15,Mumbai Night,335,288
2026-06-15,Rajdhani Day,349,126
2026-06-15,Rajdhani Night,119,249
2026-06-15,Sridevi,237,689
2026-06-15,Sridevi Night,366,345
2026-06-15,Supreme Day,129,236
2026-06-15,Supreme Night,259,558
2026-06-15,Tara Mumbai Day,559,780
2026-06-15,Time Bazar,135,279
2026-06-16,Kalyan,345,689
2026-06-16,Kalyan Morning,279,478
2026-06-16,Kalyan Night,388,589
2026-06-16,Madhur Day,689,340
2026-06-16,Madhur Morning,260,129
2026-06-16,Madhur Night,335,278
2026-06-16,Madhuri,220,148
2026-06-16,Madhuri Night,680,699
2026-06-16,Main Bazar,125,257
2026-06-16,Milan Day,370,145
2026-06-16,Milan Morning,269,799
2026-06-16,Milan Night,360,250
2026-06-16,Mumbai Day,479,113
2026-06-16,Mumbai Night,180,790
2026-06-16,Rajdhani Day,159,780
2026-06-16,Rajdhani Night,348,136
2026-06-16,Sridevi,479,344
2026-06-16,Sridevi Night,580,459
2026-06-16,Supreme Day,340,235
2026-06-16,Supreme Night,680,357
2026-06-16,Tara Mumbai Day,700,689
2026-06-16,Time Bazar,233,567
2026-06-17,Kalyan,127,778
2026-06-17,Kalyan Morning,149,679
2026-06-17,Kalyan Night,148,237
2026-06-17,Madhur Day,168,345
2026-06-17,Madhur Morning,248,158
2026-06-17,Madhur Night,337,469
2026-06-17,Madhuri,238,360
2026-06-17,Madhuri Night,667,389
2026-06-17,Main Bazar,467,160
2026-06-17,Milan Day,566,688
2026-06-17,Milan Morning,345,138
2026-06-17,Milan Night,350,234
2026-06-17,Mumbai Day,599,458
2026-06-17,Mumbai Night,230,340
2026-06-17,Rajdhani Day,169,700
2026-06-17,Rajdhani Night,158,390
2026-06-17,Sridevi,370,778
2026-06-17,Sridevi Night,688,150
2026-06-17,Supreme Day,367,224
2026-06-17,Supreme Night,700,355
2026-06-17,Tara Mumbai Day,489,247
2026-06-17,Time Bazar,400,338
2026-06-18,Kalyan,380,157
2026-06-18,Kalyan Morning,246,345
2026-06-18,Kalyan Night,156,144
2026-06-18,Madhur Day,156,589
2026-06-18,Madhur Morning,159,138
2026-06-18,Madhur Night,467,400
2026-06-18,Madhuri,258,150
2026-06-18,Madhuri Night,237,235
2026-06-18,Main Bazar,478,790
2026-06-18,Milan Day,380,268
2026-06-18,Milan Morning,168,579
2026-06-18,Milan Night,346,247
2026-06-18,Mumbai Day,789,578
2026-06-18,Mumbai Night,778,168
2026-06-18,Rajdhani Day,199,469
2026-06-18,Rajdhani Night,257,245
2026-06-18,Sridevi,259,990
2026-06-18,Sridevi Night,338,118
2026-06-18,Supreme Day,477,380
2026-06-18,Supreme Night,289,470
2026-06-18,Tara Mumbai Day,479,479
2026-06-18,Time Bazar,268,157
2026-06-19,Kalyan,559,169
2026-06-19,Kalyan Morning,289,390
2026-06-19,Kalyan Night,457,680
2026-06-19,Madhur Day,259,368
2026-06-19,Madhur Morning,366,149
2026-06-19,Madhur Night,147,440
2026-06-19,Madhuri,459,356
2026-06-19,Madhuri Night,139,279
2026-06-19,Main Bazar,590,247
2026-06-19,Milan Day,138,390
2026-06-19,Milan Morning,269,246
2026-06-19,Milan Night,557,469
2026-06-19,Mumbai Day,279,128
2026-06-19,Mumbai Night,227,660
2026-06-19,Rajdhani Day,167,257
2026-06-19,Rajdhani Night,126,677
2026-06-19,Sridevi,114,390
2026-06-19,Sridevi Night,255,788
2026-06-19,Supreme Day,149,138
2026-06-19,Supreme Night,589,560
2026-06-19,Tara Mumbai Day,238,116
2026-06-19,Time Bazar,290,460
2026-06-20,Kalyan,469,156
2026-06-20,Kalyan Morning,458,367
2026-06-20,Madhur Day,880,560
2026-06-20,Madhur Morning,477,133
2026-06-20,Madhur Night,688,348
2026-06-20,Madhuri,446,278
2026-06-20,Madhuri Night,589,590
2026-06-20,Milan Day,233,370
2026-06-20,Milan Morning,246,347
2026-06-20,Milan Night,567,356
2026-06-20,Mumbai Day,458,367
2026-06-20,Mumbai Night,678,257
2026-06-20,Rajdhani Day,277,246
2026-06-20,Sridevi,389,467
2026-06-20,Sridevi Night,330,169
2026-06-20,Supreme Day,345,680
2026-06-20,Supreme Night,236,379
2026-06-20,Tara Mumbai Day,679,800
2026-06-20,Time Bazar,479,667
2026-06-21,Kalyan Morning,369,369
2026-06-21,Madhur Day,399,569
2026-06-21,Madhur Morning,579,139
2026-06-21,Madhuri,569,133
2026-06-21,Milan Morning,236,560
2026-06-21,Mumbai Day,177,250
2026-06-21,Mumbai Night,480,370
2026-06-21,Sridevi,360,590
2026-06-21,Sridevi Night,148,278
2026-06-21,Supreme Day,167,570
2026-06-21,Supreme Night,156,369
2026-06-22,Kalyan,479,260
2026-06-22,Kalyan Morning,349,490
2026-06-22,Kalyan Night,189,239
2026-06-22,Madhur Day,233,600
2026-06-22,Madhur Morning,190,690
2026-06-22,Madhur Night,278,590
2026-06-22,Madhuri,789,360
2026-06-22,Madhuri Night,256,589
2026-06-22,Main Bazar,445,379
2026-06-22,Milan Day,789,116
2026-06-22,Milan Morning,258,459
2026-06-22,Milan Night,880,579
2026-06-22,Mumbai Day,369,350
2026-06-22,Mumbai Night,130,237
2026-06-22,Rajdhani Day,129,890
2026-06-22,Rajdhani Night,336,245
2026-06-22,Sridevi,168,880
2026-06-22,Sridevi Night,158,389
2026-06-22,Supreme Day,125,114
2026-06-22,Supreme Night,110,239
2026-06-22,Tara Mumbai Day,467,346
2026-06-22,Time Bazar,900,470
2026-06-23,Kalyan,120,167
2026-06-23,Kalyan Morning,246,356
2026-06-23,Kalyan Night,169,480
2026-06-23,Madhur Day,225,234
2026-06-23,Madhur Morning,245,560
2026-06-23,Madhur Night,169,146
2026-06-23,Madhuri,236,590
2026-06-23,Madhuri Night,123,145
2026-06-23,Main Bazar,156,360
2026-06-23,Milan Day,790,157
2026-06-23,Milan Morning,258,699
2026-06-23,Milan Night,346,190
2026-06-23,Mumbai Day,225,478
2026-06-23,Mumbai Night,258,690
2026-06-23,Rajdhani Day,390,456
2026-06-23,Rajdhani Night,118,158
2026-06-23,Sridevi,900,257
2026-06-23,Sridevi Night,390,589
2026-06-23,Supreme Day,290,389
2026-06-23,Supreme Night,277,489
2026-06-23,Tara Mumbai Day,348,170
2026-06-23,Time Bazar,590,118
2026-06-24,Kalyan,456,890
2026-06-24,Kalyan Morning,199,356
2026-06-24,Madhur Day,117,116
2026-06-24,Madhur Morning,579,390
2026-06-24,Madhur Night,478,566
2026-06-24,Madhuri,459,150
2026-06-24,Madhuri Night,338,460
2026-06-24,Main Bazar,149,460
2026-06-24,Milan Day,449,700
2026-06-24,Milan Morning,478,189
2026-06-24,Milan Night,378,168
2026-06-24,Mumbai Day,780,679
2026-06-24,Rajdhani Day,190,370
2026-06-24,Rajdhani Night,689,779
2026-06-24,Sridevi,677,399
2026-06-24,Sridevi Night,455,379
2026-06-24,Supreme Day,457,668
2026-06-24,Supreme Night,678,267
2026-06-24,Tara Mumbai Day,224,120
2026-06-24,Time Bazar,299,346
2026-06-25,Kalyan,228,588
2026-06-25,Kalyan Morning,570,459
2026-06-25,Madhur Day,880,159
2026-06-25,Madhur Morning,366,370
2026-06-25,Madhur Night,569,189
2026-06-25,Main Bazar,460,125
2026-06-25,Milan Day,670,146
2026-06-25,Milan Morning,234,279
2026-06-25,Milan Night,590,115
2026-06-25,Mumbai Day,457,120
2026-06-25,Rajdhani Day,289,500
